Sort_Type,Data_Type_or_List_type,List_length,Runtimes,Number_of_repeatitions,Datetime
sorted,random,10,0.262095127000066,7,2019-10-31 14:48:00.917440
sorted,random,10,0.21477971200147294,7,2019-10-31 14:48:00.917440
sorted,random,10,0.22198781500264886,7,2019-10-31 14:48:00.917440
sorted,random,10,0.24951829999918118,7,2019-10-31 14:48:00.917440
sorted,random,10,0.2481360899982974,7,2019-10-31 14:48:00.917440
sorted,random,10,0.1796116069999698,7,2019-10-31 14:48:00.917440
sorted,random,10,0.27012256600210094,7,2019-10-31 14:48:00.917440
sorted,random,20,0.20136793900019256,7,2019-10-31 14:48:02.756097
sorted,random,20,0.21188594400155125,7,2019-10-31 14:48:02.756097
sorted,random,20,0.19948395600295044,7,2019-10-31 14:48:02.756097
sorted,random,20,0.1830999170015275,7,2019-10-31 14:48:02.756097
sorted,random,20,0.1788783530028013,7,2019-10-31 14:48:02.756097
sorted,random,20,0.1776446660005604,7,2019-10-31 14:48:02.756097
sorted,random,20,0.17196105300172349,7,2019-10-31 14:48:02.756097
sorted,random,40,0.2939310279980418,7,2019-10-31 14:48:04.974155
sorted,random,40,0.26173385199945187,7,2019-10-31 14:48:04.974155
sorted,random,40,0.22760809200190124,7,2019-10-31 14:48:04.974155
sorted,random,40,0.226381542001036,7,2019-10-31 14:48:04.974155
sorted,random,40,0.2322872719996667,7,2019-10-31 14:48:04.974155
sorted,random,40,0.23519174299872248,7,2019-10-31 14:48:04.974155
sorted,random,40,0.1911367219981912,7,2019-10-31 14:48:04.974155
sorted,random,80,0.18360926999957883,7,2019-10-31 14:48:06.589389
sorted,random,80,0.179759685001045,7,2019-10-31 14:48:06.589389
sorted,random,80,0.18154286699791555,7,2019-10-31 14:48:06.589389
sorted,random,80,0.16784831800032407,7,2019-10-31 14:48:06.589389
sorted,random,80,0.1670329970002058,7,2019-10-31 14:48:06.589389
sorted,random,80,0.1636628810010734,7,2019-10-31 14:48:06.589389
sorted,random,80,0.16252687300220714,7,2019-10-31 14:48:06.589389
sorted,random,160,0.34161886799847707,7,2019-10-31 14:48:11.249242
sorted,random,160,0.32639849100087304,7,2019-10-31 14:48:11.249242
sorted,random,160,0.3752901350017055,7,2019-10-31 14:48:11.249242
sorted,random,160,0.7406817829978536,7,2019-10-31 14:48:11.249242
sorted,random,160,0.9067527179977333,7,2019-10-31 14:48:11.249242
sorted,random,160,0.7270938330002537,7,2019-10-31 14:48:11.249242
sorted,random,160,0.6235644900007173,7,2019-10-31 14:48:11.249242
sorted,random,320,0.3260028719996626,7,2019-10-31 14:48:13.802388
sorted,random,320,0.33797133000189206,7,2019-10-31 14:48:13.802388
sorted,random,320,0.23498925099920598,7,2019-10-31 14:48:13.802388
sorted,random,320,0.2303564579997328,7,2019-10-31 14:48:13.802388
sorted,random,320,0.22226969800249208,7,2019-10-31 14:48:13.802388
sorted,random,320,0.2273155049988418,7,2019-10-31 14:48:13.802388
sorted,random,320,0.23666137400141452,7,2019-10-31 14:48:13.802388
sorted,random,640,0.2616156570002204,7,2019-10-31 14:48:16.356711
