Sort_Type,Data_Type_or_List_type,List_length,Runtimes,Number_of_repeatitions,Datetime
quick_sort,reverse,10,0.3277095600000166,7,2019-11-03 03:22:08.340169
quick_sort,reverse,10,0.30767199700005676,7,2019-11-03 03:22:08.340169
quick_sort,reverse,10,0.28644491800002925,7,2019-11-03 03:22:08.340169
quick_sort,reverse,10,0.38672639699996125,7,2019-11-03 03:22:08.340169
quick_sort,reverse,10,0.4457753460000049,7,2019-11-03 03:22:08.340169
quick_sort,reverse,10,0.43893351200006236,7,2019-11-03 03:22:08.340169
quick_sort,reverse,10,0.43939424400002736,7,2019-11-03 03:22:08.340169
quick_sort,reverse,20,0.2021708329999683,7,2019-11-03 03:22:10.330373
quick_sort,reverse,20,0.20295982899995124,7,2019-11-03 03:22:10.330373
quick_sort,reverse,20,0.1912033830000155,7,2019-11-03 03:22:10.330373
quick_sort,reverse,20,0.18039114400005474,7,2019-11-03 03:22:10.330373
quick_sort,reverse,20,0.25314249400003064,7,2019-11-03 03:22:10.330373
quick_sort,reverse,20,0.2544198730000744,7,2019-11-03 03:22:10.330373
quick_sort,reverse,20,0.2533512280000423,7,2019-11-03 03:22:10.330373
quick_sort,reverse,40,0.32729789100005746,7,2019-11-03 03:22:13.221421
quick_sort,reverse,40,0.26917129499997827,7,2019-11-03 03:22:13.221421
quick_sort,reverse,40,0.2929901539999946,7,2019-11-03 03:22:13.221421
quick_sort,reverse,40,0.24753968299989992,7,2019-11-03 03:22:13.221421
quick_sort,reverse,40,0.21138277800002925,7,2019-11-03 03:22:13.221421
quick_sort,reverse,40,0.2346690970000509,7,2019-11-03 03:22:13.221421
quick_sort,reverse,40,0.6422831570000653,7,2019-11-03 03:22:13.221421
quick_sort,reverse,80,0.2072196960000383,7,2019-11-03 03:22:14.898069
quick_sort,reverse,80,0.1894037209999624,7,2019-11-03 03:22:14.898069
quick_sort,reverse,80,0.18761253399998168,7,2019-11-03 03:22:14.898069
quick_sort,reverse,80,0.1599775919999047,7,2019-11-03 03:22:14.898069
quick_sort,reverse,80,0.15283469999997124,7,2019-11-03 03:22:14.898069
quick_sort,reverse,80,0.16413621399999556,7,2019-11-03 03:22:14.898069
quick_sort,reverse,80,0.15552058900004795,7,2019-11-03 03:22:14.913669
quick_sort,reverse,160,0.2449131139999281,7,2019-11-03 03:22:16.863672
quick_sort,reverse,160,0.24369237799999155,7,2019-11-03 03:22:16.863672
quick_sort,reverse,160,0.2288637970000309,7,2019-11-03 03:22:16.863672
quick_sort,reverse,160,0.22257367999998223,7,2019-11-03 03:22:16.863672
quick_sort,reverse,160,0.22281898699998237,7,2019-11-03 03:22:16.863672
quick_sort,reverse,160,0.18154631699997026,7,2019-11-03 03:22:16.863672
quick_sort,reverse,160,0.17441056099994512,7,2019-11-03 03:22:16.863672
quick_sort,reverse,320,0.3271484759999339,7,2019-11-03 03:22:19.439094
quick_sort,reverse,320,0.2758052870000256,7,2019-11-03 03:22:19.439094
quick_sort,reverse,320,0.2721060580000767,7,2019-11-03 03:22:19.439094
quick_sort,reverse,320,0.2733303630000137,7,2019-11-03 03:22:19.439094
quick_sort,reverse,320,0.27694886400001906,7,2019-11-03 03:22:19.439094
quick_sort,reverse,320,0.3058072190000303,7,2019-11-03 03:22:19.439094
quick_sort,reverse,320,0.2773221759999842,7,2019-11-03 03:22:19.439094
quick_sort,reverse,640,0.2907328830000324,7,2019-11-03 03:22:22.003947
quick_sort,reverse,640,0.29352715300001364,7,2019-11-03 03:22:22.003947
quick_sort,reverse,640,0.29417565500000364,7,2019-11-03 03:22:22.003947
quick_sort,reverse,640,0.28826955600004567,7,2019-11-03 03:22:22.003947
quick_sort,reverse,640,0.31353973900002075,7,2019-11-03 03:22:22.003947
quick_sort,reverse,640,0.31781789199999366,7,2019-11-03 03:22:22.003947
quick_sort,reverse,640,0.2924085529999729,7,2019-11-03 03:22:22.003947
quick_sort,reverse,1280,0.24636533199998212,7,2019-11-03 03:22:23.959800
quick_sort,reverse,1280,0.26595376000000215,7,2019-11-03 03:22:23.959800
quick_sort,reverse,1280,0.24616328799993425,7,2019-11-03 03:22:23.959800
quick_sort,reverse,1280,0.23313882799993735,7,2019-11-03 03:22:23.959800
quick_sort,reverse,1280,0.23789822800006277,7,2019-11-03 03:22:23.959800
quick_sort,reverse,1280,0.24376284799996029,7,2019-11-03 03:22:23.959800
quick_sort,reverse,1280,0.24124421399994844,7,2019-11-03 03:22:23.959800
quick_sort,reverse,2560,1.0106418609999537,7,2019-11-03 03:22:31.810319
quick_sort,reverse,2560,0.9673045980000552,7,2019-11-03 03:22:31.810319
quick_sort,reverse,2560,1.0057326000001012,7,2019-11-03 03:22:31.810319
quick_sort,reverse,2560,0.9686858999999686,7,2019-11-03 03:22:31.810319
quick_sort,reverse,2560,1.0193631920000144,7,2019-11-03 03:22:31.810319
quick_sort,reverse,2560,0.9526182949999793,7,2019-11-03 03:22:31.810319
quick_sort,reverse,2560,0.9642766190000884,7,2019-11-03 03:22:31.810319
